Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Lipid and atherosclerosis	27/215	1.16449526298807e-11	2.96946292061958e-09	0	0	5.66714528129487	142.676889928738	HSP90AB1;NCF4;LY96;TNF;HSPD1;RAP1A;CASP1;VAV3;HSPA8;JUN;HSP90AA1;STAT3;FOS;HSPA2;POU2F2;SOD2;MMP9;NFKBIA;SELP;TRAF3;DDIT3;BCL2;FAS;BAX;CALM3;HSPA1B;HSPA1A
Th17 cell differentiation	17/107	2.08405387452148e-09	2.5672743034776e-07	0	0	7.34130483188599	146.744981546737	JUN;HSP90AA1;HSP90AB1;IFNGR2;STAT3;RORA;AHR;GATA3;FOS;FOXP3;NFKBIA;CD4;IL2RA;IL6ST;IL6R;LAT;JAK1
Measles	19/139	3.20912166494407e-09	2.5672743034776e-07	0	0	6.16894701542589	120.647753524659	HSPA8;JUN;CDKN1B;STAT3;TNFAIP3;HSPA2;FOS;BBC3;NFKBIA;TRAF3;IL2RA;BCL2;CD28;BAX;FAS;HSPA1B;SLAMF1;JAK1;HSPA1A
TNF signaling pathway	17/112	4.28437196136924e-09	2.5672743034776e-07	0	0	6.95312730724607	133.974886312535	JUN;TNFAIP3;FOS;TNFRSF1B;TNF;MMP9;NFKBIA;SOCS3;RPS6KA5;TRAF3;IRF1;CREB3L2;BCL3;LTA;FAS;JUNB;BIRC3
Pathways in cancer	39/531	5.03387118328941e-09	2.5672743034776e-07	0	0	3.15610778749297	60.3039930322268	CDKN1A;CDKN1B;HSP90AB1;LEF1;CSF2RB;ETS1;FOXO1;BBC3;RPS6KA5;FRAT2;PIM1;PMAIP1;GNG8;HES1;PIM2;IL6R;JAK1;IL12RB2;JUN;HSP90AA1;GADD45B;GADD45A;IFNGR2;STAT3;FN1;FOS;MMP9;GADD45G;NFKBIA;TRAF3;IL7;IL2RA;CKS2;BCL2;FAS;BAX;CALM3;IL6ST;BIRC3
Cytokine-cytokine receptor interaction	27/295	1.41474677760759e-08	6.01267380483227e-07	0	0	3.95897811555718	71.5535022674197	TNFRSF13B;CSF2RB;TNF;CCR8;TNFRSF14;CCR6;CCR4;IL6R;TNFRSF4;IL12RB2;IL32;IL1R2;IFNGR2;IL10RA;TNFRSF9;TNFRSF18;TNFRSF1B;TNFRSF10D;CD4;IL7;IL2RA;LTA;CD27;FAS;TNFRSF25;LTB;IL6ST
Apoptosis	18/142	2.77953180101887e-08	1.01254372751402e-06	0	0	5.64321803342402	98.1829547420437	JUN;GADD45B;GADD45A;CSF2RB;FOS;TNF;GADD45G;BBC3;NFKBIA;TUBA1A;DDIT3;LMNA;BCL2;PMAIP1;BAX;FAS;CTSC;BIRC3
Osteoclast differentiation	16/127	1.78920971658357e-07	5.70310597161013e-06	0	0	5.58500900900901	86.7704962576241	JUN;JUND;IFNGR2;NCF4;SIRPG;FOS;TNF;NFKBIA;SOCS3;SOCS1;ACP5;FOSB;LCP2;JUNB;SQSTM1;JAK1
p53 signaling pathway	12/73	3.36831192204228e-07	9.54355044578645e-06	0	0	7.58118657298985	112.987608615206	CDKN1A;SESN3;GADD45B;GADD45A;CCNG2;SESN2;BCL2;PMAIP1;BAX;FAS;BBC3;GADD45G
T cell receptor signaling pathway	14/104	4.60780258381229e-07	1.17498965887213e-05	0	0	6.00965028773794	87.6828684465239	VAV3;ITK;JUN;FOS;TNF;NFKBIA;CD4;CD28;NCK2;CTLA4;LCP2;ICOS;PAK2;LAT
Transcriptional misregulation in cancer	19/192	6.07157990193655e-07	1.40750261363075e-05	0	0	4.2673265023668	61.0845462134622	SMAD1;DDX5;CDKN1A;CDKN1B;GADD45B;HPGD;FUS;GADD45A;IL1R2;PBX3;MMP9;FOXO1;GADD45G;ETV7;LYL1;DDIT3;NFKBIZ;BAX;BIRC3
