p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	3.86240373608231	0.836	0.119	0	c32	OAS1
0	3.47236075829727	0.949	0.234	0	c32	MX1
0	3.49242185065699	0.943	0.27	0	c32	IFI6
0	3.47339734620231	0.755	0.121	0	c32	HERC5
0	2.61944196896874	0.865	0.232	0	c32	XAF1
0	2.61014334995727	0.912	0.284	0	c32	EPSTI1
0	4.03443779092795	0.679	0.055	0	c32	IFIT1
0	3.62315460807555	0.968	0.36	0	c32	ISG15
0	3.970358413306	0.661	0.061	0	c32	RSAD2
0	3.89787065805981	0.653	0.055	0	c32	IFIT3
0	2.60894104444501	0.839	0.253	0	c32	IRF7
0	2.59657341241463	0.788	0.203	0	c32	IFI35
0	2.40652539402044	0.727	0.146	0	c32	FOXP3
0	2.83002627955076	0.742	0.165	0	c32	MX2
0	3.34070389340092	0.667	0.094	0	c32	IFI44L
0	2.35907051569376	0.767	0.196	0	c32	EIF2AK2
0	2.46390087352719	0.917	0.348	0	c32	STAT1
0	3.11805436126639	0.683	0.117	0	c32	LGALS9
0	2.70711834342338	0.714	0.153	0	c32	SAMD9L
0	3.77159919593322	0.614	0.057	0	c32	CMPK2
0	3.65428866562226	0.612	0.063	0	c32	USP18
0	2.66479352927151	0.701	0.163	0	c32	SAMD9
0	3.01460392942148	0.629	0.094	0	c32	IFI44
0	3.22138292184857	0.605	0.073	0	c32	OAS3
0	2.47527412117626	0.79	0.262	0	c32	OASL
0	2.70287215838993	0.652	0.149	0	c32	SPATS2L
0	2.19549440275633	0.682	0.185	0	c32	GBP1
0	2.84616950212516	0.607	0.11	0	c32	DDX58
0	2.94230419542661	0.588	0.092	0	c32	IFIH1
0	1.99172055573977	0.87	0.377	0	c32	UBE2L6
0	2.60143765624452	0.68	0.192	0	c32	TNFSF10
0	2.3255206396985	0.661	0.181	0	c32	PLSCR1
0	2.31880477209731	0.619	0.147	0	c32	PARP9
0	2.54791997055343	0.576	0.105	0	c32	OAS2
0	3.35936455398794	0.514	0.05	0	c32	IFIT2
0	3.13940294859517	0.524	0.061	0	c32	IFIT5
0	2.87381867270269	0.548	0.087	0	c32	ETV7
0	2.56689134827586	0.569	0.108	0	c32	ZBP1
0	2.87275280127951	0.53	0.082	0	c32	HSH2D
0	2.38998438052887	0.528	0.11	0	c32	PARP12
0	2.3874905363664	0.512	0.097	0	c32	DDX60L
0	2.45534019304452	0.98	0.587	0	c32	LY6E
0	2.49144506265298	0.48	0.089	0	c32	DDX60
0	2.17220993433118	0.968	0.598	0	c32	ISG20
0	4.53330088411447	0.403	0.07	0	c32	IFI27
0	3.05059629543306	0.374	0.044	0	c32	RTP4
0	3.55581538438344	0.349	0.028	0	c32	LAMP3
0	3.09940110941911	0.325	0.039	0	c32	AKAP2
0	4.50286325624428	0.179	0.007	0	c32	BCL2L14
0	3.80877982974581	0.156	0.011	0	c32	DLGAP1
1.64117391393569e-303	1.90216555165779	0.914	0.438	3.24788317567873e-299	c32	BST2
2.66279462973317e-296	2.30757410094408	0.71	0.23	5.26967057224195e-292	c32	NT5C3A
5.74589581195032e-296	2.28088046248978	0.669	0.202	1.13711278118497e-291	c32	TYMP
6.16775659850592e-293	2.21010212650268	0.511	0.112	1.22059903084432e-288	c32	TMEM140
2.10083621967496e-292	1.86125940132646	0.858	0.35	4.15755487873675e-288	c32	IFI16
1.40613223106505e-291	1.8049802740489	0.869	0.348	2.78273568527773e-287	c32	CARD16
1.03166154513415e-290	2.56560725796286	0.348	0.056	2.04165819782048e-286	c32	HERC6
2.45727991097031e-283	1.94285721139856	0.842	0.348	4.86295694381025e-279	c32	GBP5
6.54712422274237e-279	2.08628772483754	0.681	0.212	1.29567588368072e-274	c32	LAP3
2.95824103537552e-278	2.09989440926362	0.51	0.115	5.85435900900816e-274	c32	DTX3L
4.6863045711751e-275	2.04884011468728	0.953	0.608	9.27419674635552e-271	c32	SAT1
3.46831825994413e-269	4.3178615686908	0.08	0.004	6.86380183642943e-265	c32	ANKRD22
2.46287515848787e-268	1.86122404837041	0.84	0.359	4.8740299386475e-264	c32	TRIM22
1.15257965609288e-265	1.73340133556259	0.992	0.882	2.28095513940781e-261	c32	IFITM1
4.4465092665253e-261	3.94684553459663	0.086	0.004	8.79964183845356e-257	c32	TGM1
2.15289185035913e-260	5.29384263907266	0.047	0.001	4.26057297186073e-256	c32	CSAG3
4.31311948780766e-254	2.1888066856289	0.862	0.447	8.53566346637136e-250	c32	COX5A
2.49679637354991e-246	2.08013867380095	0.582	0.167	4.94116002325526e-242	c32	GBP4
7.20655118067027e-246	4.66931786616692	0.121	0.009	1.42617647865465e-241	c32	CXCL10
3.36951415989668e-245	2.07720343469668	0.538	0.144	6.66826852243553e-241	c32	NMI
4.96942534766536e-243	2.50987841568795	0.39	0.081	9.83449276302975e-239	c32	CD38
1.4549229052474e-242	3.82036311307642	0.106	0.007	2.8792924294846e-238	c32	OTOF
3.21135690937108e-242	3.20080550387629	0.177	0.019	6.35527532364536e-238	c32	CLEC7A
1.53959214426139e-240	1.86110996864588	0.598	0.171	3.04685285349328e-236	c32	PARP14
2.06374916894537e-237	1.58601490078078	0.878	0.444	4.08415960534289e-233	c32	SP100
4.99445841459117e-237	1.91399229476802	0.649	0.209	9.88403320247592e-233	c32	CHMP5
1.19259974377921e-236	1.79362514839653	0.769	0.311	2.36015489293906e-232	c32	SP110
5.35047912845282e-236	2.34399406170813	0.369	0.073	1.05885981952081e-231	c32	PNPT1
7.1173586693983e-236	1.75379373936741	0.696	0.231	1.40852528067392e-231	c32	TNFRSF4
2.9518081475743e-235	2.14270457351336	0.426	0.094	5.84162832404954e-231	c32	TRIM21
2.18303663902018e-231	1.63198347275084	0.68	0.219	4.32022950862093e-227	c32	TNFRSF18
1.51045630715464e-225	2.51978808018842	0.383	0.083	2.98919303185904e-221	c32	LTA
3.85608668044291e-216	2.00436570538558	0.482	0.126	7.63119554059653e-212	c32	PML
2.6273822525479e-215	2.09941438413098	0.377	0.081	5.1995894777923e-211	c32	STAT2
1.85086215509057e-208	2.10244764418184	0.429	0.104	3.66285620492424e-204	c32	IL2RA
6.64505699579286e-207	2.65456070887877	0.219	0.032	1.31505677946741e-202	c32	DHX58
4.73710494181461e-201	1.66288347025474	0.653	0.228	9.37473067985112e-197	c32	CASP1
1.59392927883327e-199	0.563265893418251	1	0.999	3.15438604281104e-195	c32	B2M
7.43807553422401e-199	2.24160801452734	0.357	0.078	1.47199514822293e-194	c32	LGALS3BP
2.64918426640256e-198	1.73523161999253	0.753	0.323	5.24273566321067e-194	c32	PIM2
6.41703004322164e-194	2.14360782340837	0.335	0.071	1.26993024555356e-189	c32	DAPP1
