Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Ribosome	95/158	3.68764965494273e-40	1.12842079441248e-37	0	0	9.16651093782738	832.304658868156	RPL4;RPL5;RPL30;MRPS15;RPL3;RPL32;RPL31;MRPS14;RPL34;MRPS11;MRPS12;MRPS10;MRPL36;RPL10A;RPL8;MRPL34;RPL9;RPL6;MRPL32;RPL7;MRPL33;RPS15;MRPL4;RPS4X;RPS14;RPL7A;MRPL2;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPLP2;MRPL9;RPS11;RPL39;RPS13;RPS12;RPS9;RPL21;RPS7;RPS8;RPS5;RPL22;RPS6;MRPS18A;MRPS2;RPL13A;RPS3A;MRPS7;MRPS6;MRPS5;MRPS18C;RPL24;RPL26;RPL29;UBA52;RPL10;MRPL18;RPL12;MRPL19;RPL11;MRPL16;MRPL17;MRPL14;MRPL15;MRPL13;MRPL10;MRPL11;MRPL20;RPS15A;RPL14;RPS3;RPL13;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;MRPL27;MRPL28;RPL35A;RPL23A;MRPL24;MRPL21;MRPL22;RPS26;RPS25;RPS28;RPS27;FAU;RPS24;RPL26L1;RPS23
Amyotrophic lateral sclerosis	131/364	6.14184632107721e-25	9.39702487124813e-23	0	0	3.42764277327361	191.089377383867	NDUFA12;NDUFA10;COX6A1;ACTB;ACTG1;PSMD8;PSMD6;PSMD7;TBK1;PSMD4;TUBB3;KIF5B;PSMD1;MAP2K3;GABARAPL2;SDHD;SDHB;UQCRC1;SRSF3;VDAC1;PFN1;ATF4;PSMD12;PSMD11;NDUFB10;PSMD14;NDUFB11;PSMD13;ATP5MC3;GABARAP;ATP5MC1;PPP3R1;NUP85;ATG101;TPR;NRBF2;CYC1;NDUFV2;NUP155;FUS;EIF2S1;UQCRQ;CHMP2B;RAB5A;BCL2L1;COX7B;TUBA1C;ACTR1A;TUBA1B;ACTR1B;NUP62;CASP1;ANXA7;UQCRFS1;RAC1;SPG11;RAB8A;COX8A;NDC1;SEC13;NCBP1;TUBB;TRAF2;TNFRSF1A;PSMA5;PSMA6;PSMA3;PSMA4;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NUP50;NDUFS4;NDUFS3;NDUFS2;NUP54;BECN1;DCTN5;NDUFB9;NDUFB8;TOMM40;NDUFB7;DCTN2;NDUFB6;NDUFB4;DCTN3;NDUFB3;NDUFB2;UQCR10;COX5B;COX5A;PSMA7;PSMB6;PSMB7;ATP5F1A;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;NUP43;RAE1;ATP5PF;NDUFA8;HNRNPA3;NDUFA7;ATP5PD;NDUFA6;ATP5PB;BAD;NDUFA4;ADRM1;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;SOD1;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;HNRNPA2B1;NDUFAB1;PSMC2;ACTR10;NUP37
Parkinson disease	102/249	1.15054593005053e-24	1.10750418531356e-22	0	0	4.20768736679221	231.935325395957	NDUFA12;NDUFA10;UBE2L6;PARK7;COX6A1;UBE2L3;TXN2;PSMD8;PSMD6;PSMD7;PSMD4;TUBB3;KIF5B;PSMD1;SDHD;SDHB;UQCRC1;VDAC3;PPIF;VDAC2;VDAC1;UBA52;ATF4;PSMD12;PSMD11;NDUFB10;PSMD14;NDUFB11;PSMD13;ATP5MC3;HTRA2;UBE2J2;ATP5MC1;UBB;UBC;CYC1;NDUFV2;EIF2S1;UQCRQ;CALM3;BCL2L1;COX7B;TUBA1C;TUBA1B;UQCRFS1;COX8A;TUBB;PSMA5;PSMA6;PSMA3;PSMA4;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NDUFS4;NDUFS3;NDUFS2;SLC25A5;NDUFB9;NDUFB8;NDUFB7;NDUFB6;NDUFB4;NDUFB3;GNAI3;NDUFB2;UQCR10;COX5B;COX5A;PSMA7;PSMB6;PSMB7;ATP5F1A;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;RPS27A;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;NDUFA4;ADRM1;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2
Prion disease	108/273	1.44771788929877e-24	1.10750418531356e-22	0	0	3.97348973607038	218.113012305358	NDUFA12;NCF4;NDUFA10;COX6A1;PSMD8;PSMD6;PSMD7;PSMD4;TUBB3;KIF5B;PSMD1;CYBA;SDHD;SDHB;CSNK2B;UQCRC1;VDAC3;PPIF;VDAC2;VDAC1;ATF4;PSMD12;PSMD11;NDUFB10;PSMD14;NDUFB11;PSMD13;PIK3R3;ATP5MC3;ATP5MC1;STIP1;PPP3R1;CYC1;NDUFV2;HSPA8;HSPA6;EIF2S1;UQCRQ;RYR2;COX7B;TUBA1C;TUBA1B;RAC2;UQCRFS1;RAC1;COX8A;TUBB;PSMA5;PSMA6;CREB3;PSMA3;PSMA4;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NDUFS4;NDUFS3;NDUFS2;SLC25A5;NDUFB9;NDUFB8;NDUFB7;NDUFB6;NDUFB4;NDUFB3;NDUFB2;UQCR10;COX5B;COX5A;PSMA7;PSMB6;PSMB7;ATP5F1A;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;MAPK1;FYN;MAPK3;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;BAD;NDUFA4;ADRM1;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;SOD1;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2;HSPA1B;HSPA1A
Proteasome	37/46	2.12814334976553e-23	1.3024237300565e-21	0	0	24.5617693891025	1282.2276985357	PSMD12;PSMD11;PSMD14;PSMD13;POMP;PSMA7;PSMB10;PSMB6;PSMD8;PSMB7;PSMD6;PSMB5;PSMD7;PSMB2;PSMD4;PSMB3;PSMB1;PSMD1;PSMF1;ADRM1;PSMB8;PSMB9;PSMA5;PSMA6;PSMA3;PSMC5;PSMA4;PSMC6;IFNG;PSMA1;PSMC3;PSMA2;PSMC4;PSMC1;PSME3;PSMC2;PSME2
Spliceosome	71/150	6.5542349540763e-22	3.34265982657891e-20	0	0	5.4117976295487	263.969957647993	ISY1;TCERG1;HNRNPU;PRPF19;USP39;PQBP1;SNRPD1;SNRNP70;MAGOH;TXNL4A;RBM17;NCBP1;NCBP2;BUD31;THOC3;PRPF40A;THOC2;PRPF3;SNRPG;PPIE;SNRNP27;SRSF3;SNRPE;SRSF4;RP9;SNRPA1;SNRPC;SLU7;SNRPA;SNRPB;SRSF9;RBM22;SF3B4;U2AF1L5;DDX5;SF3B6;PRPF8;ZMAT2;PUF60;U2AF2;PCBP1;TRA2B;SNRPB2;SMNDC1;SRSF10;HSPA8;PRPF38B;HNRNPA3;PPIL1;PRPF38A;SF3A2;FUS;HSPA6;CDC5L;CWC15;LSM5;MAGOHB;LSM4;LSM3;U2SURP;LSM2;HNRNPM;LSM8;SNRNP40;HNRNPK;LSM6;SNW1;PHF5A;PRPF31;HSPA1B;HSPA1A
Huntington disease	111/306	1.24670241584447e-21	5.44987056069155e-20	0	0	3.45316993734647	166.214139176328	NDUFA12;NDUFA10;COX6A1;PSMD8;PSMD6;PSMD7;PSMD4;TUBB3;KIF5B;PSMD1;AP2M1;SDHD;SDHB;UQCRC1;VDAC3;PPIF;TBPL1;TFAM;VDAC2;VDAC1;PSMD12;PSMD11;NDUFB10;PSMD14;NDUFB11;PSMD13;ATP5MC3;ATP5MC1;ATG101;NRBF2;CYC1;NDUFV2;UQCRQ;COX7B;CLTB;CLTA;TUBA1C;ACTR1A;TUBA1B;ACTR1B;UQCRFS1;COX8A;TUBB;TRAF2;PSMA5;PSMA6;CREB3;PSMA3;PSMA4;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NDUFS4;NDUFS3;NDUFS2;SLC25A5;BECN1;DCTN5;NDUFB9;NDUFB8;NDUFB7;DCTN2;NDUFB6;NDUFB4;DCTN3;NDUFB3;NDUFB2;UQCR10;COX5B;COX5A;PSMA7;PSMB6;PSMB7;ATP5F1A;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;POLR2D;AP2S1;POLR2E;POLR2F;POLR2G;POLR2H;POLR2J;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;NDUFA4;ADRM1;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;SOD1;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2;ACTR10
Pathways of neurodegeneration	145/475	1.33620704038743e-19	5.11099192948193e-18	0	0	2.67690343316933	116.33630047529	CSF1;NDUFA12;NDUFA10;UBE2L6;PARK7;COX6A1;UBE2L3;PSMD8;PSMD6;PSMD7;TBK1;PSMD4;TUBB3;KIF5B;CAPN2;PSMD1;CAPN1;MAP2K3;GABARAPL2;MAP2K2;SDHD;SDHB;CSNK2B;UQCRC1;VDAC3;PPIF;VDAC2;VDAC1;UBA52;PPID;ATF4;PSMD12;PSMD11;NDUFB10;PSMD14;NDUFB11;PSMD13;ATP5MC3;HTRA2;UBE2J2;GABARAP;ATP5MC1;PPP3R1;UBB;ATG101;UBC;NRBF2;FADD;CYC1;NDUFV2;FUS;EIF2S1;UQCRQ;CHMP2B;CALM3;RAB5A;BCL2L1;RYR2;COX7B;FASLG;TUBA1C;TUBA1B;ACTR1A;CASP7;ACTR1B;UQCRFS1;RAC1;SPG11;HRAS;RAB8A;COX8A;TUBB;TRAF2;TNFRSF1A;PSMA5;PSMA6;PSMA3;PSMA4;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NDUFS4;NDUFS3;NDUFS2;SLC25A5;BECN1;NDUFB9;DCTN5;NDUFB8;NDUFB7;TOMM40;NDUFB6;DCTN2;NDUFB4;NDUFB3;DCTN3;NDUFB2;UQCR10;PTGS2;COX5B;HSD17B10;COX5A;PSMA7;PSMB6;PSMB7;ATP5F1A;PSMB5;ATP5F1B;PSMB2;PSMB3;PSMB1;MAPK1;BAK1;RPS27A;MAPK3;NDUFA8;ATP5PF;NDUFA7;NDUFA6;ATP5PD;CSNK1A1;NDUFA4;ATP5PB;BAD;ADRM1;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;SOD1;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;PSMC2;NDUFAB1;CTNNB1;FAS;KRAS;ACTR10
Coronavirus disease	89/232	1.96172625938419e-19	6.66986928190625e-18	0	0	3.75753011673268	161.85670673916	RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;CGAS;RPL8;RPL10A;RPL9;RPL6;RPL7;RPS15;IFIH1;RPS4X;RPS14;RPL7A;TBK1;RPL18A;RPS19;RPL36AL;RPS18;RPL36;CASP1;RPLP2;RPS11;RPL39;MAP3K7;RPS13;RPS12;FGB;FGA;RPS9;RPL21;RPS7;RPS8;DDX58;RPS5;RPL22;RPS6;FGG;RPL13A;RPS3A;FOS;TNFRSF1A;OAS1;OAS2;TRAF3;OAS3;RPL24;RPL26;RPL29;UBA52;IRF9;RPL10;RPL12;RPL11;PIK3R3;RPS15A;RPL14;RPS3;RPL13;MAPK1;RPS2;RPL18;RPS27A;RPL17;RPL19;MAPK3;JUN;RPL41;STAT1;MX2;MX1;EIF2AK2;RPL35A;ISG15;RPL23A;RPS26;RPS25;RPS28;RPS27;TAB2;FAU;RPS24;MYD88;RPL26L1;RPS23
Alzheimer disease	118/369	6.93538530158328e-18	2.0933450220813e-16	0	0	2.84963455530396	112.58876224705	CSF1;NDUFA12;NDUFA10;COX6A1;PSMD8;PSMD6;PSMD7;PSMD4;TUBB3;KIF5B;CAPN2;PSMD1;CAPN1;MAP2K2;SDHD;SDHB;CSNK2B;UQCRC1;VDAC3;PPIF;VDAC2;VDAC1;PPID;ATF4;RTN3;PSMD12;PSMD11;NDUFB10;PSMD14;NDUFB11;PSMD13;PIK3R3;ATP5MC3;ATP5MC1;PPP3R1;ATG101;FADD;NRBF2;CYC1;NDUFV2;EIF2AK2;EIF2S1;UQCRQ;CALM3;COX7B;TUBA1C;TUBA1B;CASP7;UQCRFS1;HRAS;COX8A;TUBB;TRAF2;TNFRSF1A;PSMA5;PSMA6;PSMA3;PSMA4;NDUFS8;PSMA1;NDUFS7;PSMA2;NDUFS6;NDUFS4;NDUFS3;NDUFS2;SLC25A5;GAPDH;BECN1;NDUFB9;NDUFB8;NDUFB7;NDUFB6;NDUFB4;NDUFB3;NDUFB2;UQCR10;COX5B;PTGS2;COX5A;HSD17B10;PSMA7;PSMB6;PSMB7;ATP5F1A;ATP5F1B;PSMB5;PSMB2;PSMB3;PSMB1;MAPK1;MAPK3;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;CSNK1A1;BAD;NDUFA4;ADRM1;NDUFA2;NDUFA1;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;PSMC5;PSMC6;PSMC3;PSMC4;PSMC1;NDUFAB1;PSMC2;CTNNB1;FAS;KRAS
