Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
TNF-alpha Signaling via NF-kB	56/200	1.46643156074977e-27	7.33215780374886e-26	0	0	8.0264116575592	495.927620743651	BTG3;CD83;CXCL1;SAT1;CXCL2;ICAM1;IFIH1;CCND1;MYC;ZC3H12A;NAMPT;MAP3K8;IER2;DUSP4;KDM6B;DUSP2;TSC22D1;DUSP1;IFNGR2;FOS;TRAF1;TUBB2A;IL1B;NINJ1;TRIB1;IL6ST;CD44;BIRC3;PPP1R15A;PFKFB3;RELB;SOCS3;NFIL3;CCL5;HES1;LDLR;ABCA1;GADD45B;GADD45A;TNFRSF9;CFLAR;NFKB1;FOSL2;EIF1;NFKB2;NR4A2;EFNA1;KLF6;TNIP1;TNIP2;ID2;BHLHE40;BCL3;REL;FOSB;NFE2L2
Myc Targets V1	54/200	9.12728397977413e-26	2.28182099494353e-24	0	0	7.61627403235685	439.123471006424	YWHAE;HSP90AB1;MCM7;RPL34;RPLP0;HNRNPU;HNRNPR;PHB2;PSMD7;XPO1;MYC;RACK1;CCT3;CCT2;SMARCC1;STARD7;PABPC4;RPS6;ILF2;NME1;CCNA2;CLNS1A;CANX;MCM4;HPRT1;PABPC1;PPIA;SRSF7;SF3B3;PSMD14;ODC1;NOLC1;DDX21;TYMS;GSPT1;HSPD1;PPM1G;LDHA;PRDX4;RPS3;PGK1;CYC1;BUB3;CCT7;CCT5;CCT4;HNRNPA3;RRM1;PTGES3;EIF2S2;IMPDH2;SERBP1;EIF3J;RAN
G2-M Checkpoint	49/200	1.75543739950997e-21	2.92572899918329e-20	0	0	6.6442228958067	317.537836288781	TOP2A;CCNT1;NUMA1;HNRNPU;HMGB3;MKI67;SMC4;SMC2;KIF15;LMNB1;MT2A;XPO1;CCND1;EXO1;MYC;NUSAP1;SMARCC1;ATRX;KNL1;CCNA2;SLC7A5;ILF3;DDX39A;INCENP;NCL;MTF2;MCM3;KIF2C;NUP98;TOP1;KIF20B;ODC1;NOLC1;HIF1A;GSPT1;RACGAP1;RAD21;BUB3;PLK4;HSPA8;TGFB1;NDC80;TPX2;CENPE;CENPF;UBE2S;PRC1;KIF4A;BCL3
mTORC1 Signaling	45/200	2.85449998191387e-18	3.56812497739234e-17	0	0	5.91743886295548	239.050535224667	PPP1R15A;GPI;TFRC;PSMD14;SHMT2;UBE2D3;CXCR4;ATP2A2;AK4;SLC1A4;GLRX;ENO1;HSPD1;STIP1;LDHA;PNP;NFIL3;NAMPT;SERPINH1;PGK1;LDLR;CTSC;HSPA9;TPI1;RRM2;ELOVL5;HSPA4;CACYBP;EIF2S2;CCT6A;SLC7A5;ACLY;DDX39A;P4HA1;MTHFD2;PPA1;DDIT4;CANX;BHLHE40;MCM4;CD9;HPRT1;BCAT1;PPIA;GAPDH
IL-2/STAT5 Signaling	44/199	1.37823150798345e-17	1.37823150798345e-16	0	0	5.77969864634443	224.386081028076	CD83;RGS16;ODC1;CAPG;FURIN;ITGAE;IKZF2;PDCD2L;SOCS2;IL1RL1;PNP;SYNGR2;NFIL3;GLIPR2;MYC;NFKBIZ;TNFSF10;SPP1;CTLA4;SNX9;MAP3K8;TNFRSF4;GABARAPL1;GADD45B;IL1R2;TNFRSF9;TNFRSF18;HUWE1;RHOH;TRAF1;TNFRSF1B;BATF;ADAM19;PLSCR1;KLF6;P4HA1;SELL;IRF4;IL2RA;BHLHE40;IL3RA;IL2RB;PLIN2;CD44
E2F Targets	40/200	1.51977244004166e-14	1.26647703336805e-13	0	0	5.06686358754028	161.215594378708	TOP2A;TFRC;MCM7;NOLC1;HMGB3;BRCA1;MKI67;SMC4;GSPT1;LMNB1;TBRG4;RAD51AP1;PNN;PRDX4;XPO1;RACGAP1;MYC;RAD21;RBBP7;DLGAP5;PLK4;RRM2;EED;PAICS;NME1;CENPE;NUDT21;ILF3;DDX39A;MTHFD2;UBE2S;KIF4A;ANP32E;TIMELESS;MCM3;MCM4;KIF2C;NCAPD2;TRIP13;RAN
Hypoxia	35/200	3.6634800910575e-11	2.6167714936125e-10	0	0	4.27505827505828	102.729746464658	PPP1R15A;GPI;PFKFB3;CITED2;ZNF292;HDLBP;CXCR4;AK4;GLRX;ENO1;ETS1;MT2A;LDHA;UGP2;NFIL3;PGK1;IDS;TPI1;DUSP1;SIAH2;MIF;FOS;DCN;FOSL2;ISG20;EFNA1;KLF6;P4HA1;CCNG2;DDIT4;BHLHE40;MYH9;PLIN2;S100A4;GAPDH
Interferon Gamma Response	33/200	6.50446048451496e-10	4.06528780282185e-09	0	0	3.97358374934566	84.0546585071456	MVP;HIF1A;ICAM1;IFIH1;SOCS3;MT2A;PNP;RNF213;CCL5;NAMPT;TNFSF10;STAT4;CASP1;B2M;PTPN1;VCAM1;STAT3;MX1;HLA-B;ARID5B;NFKB1;ISG20;PLSCR1;ZNFX1;MTHFD2;IRF4;IL2RB;PSME1;PELI1;FAS;XCL1;XAF1;GPR18
p53 Pathway	32/200	2.59701279310409e-09	1.29850639655205e-08	0	0	3.82595466301537	75.6349303579799	PPP1R15A;POM121;NOTCH1;EI24;RGS16;NOL8;SLC3A2;SAT1;TOB1;ZFP36L1;LDHB;RPL36;RACK1;CASP1;SFN;S100A10;PLK3;GPX2;TGFB1;TSC22D1;GADD45A;VDR;DNTTIP2;FOS;TPD52L1;SERPINB5;KRT17;TRAF4;DDIT4;NINJ1;FAS;S100A4
Allograft Rejection	32/200	2.59701279310409e-09	1.29850639655205e-08	0	0	3.82595466301537	75.6349303579799	CAPG;BRCA1;RPL9;HIF1A;ETS1;ICAM1;RPS19;CXCR3;CCL5;STAT4;B2M;RPL39;SRGN;TGFB1;IFNGR2;RPS3A;MMP9;HLA-E;EREG;NME1;CD8B;IRF4;IL1B;IL2RA;BCL3;CD7;EIF3J;IL2RB;CD28;FAS;BCAT1;EIF3A
