Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Coronavirus disease	56/232	4.91968766422494e-24	1.44146848561791e-21	0	0	6.55593641331346	351.849221732066	RPL30;RPL3;RPL32;RPL34;RPLP0;RPL8;RPL9;IFIH1;RPS4X;RPL18A;RPS19;RPL36AL;RPS18;RPL36;CASP1;RPL35;RPLP2;RPL38;RPL37;RPL39;JAK1;RPL21;RPS6;RPS3A;FOS;TRAF3;IL1B;RPL37A;RPL24;RPL27;RPL26;IL6ST;UBA52;RPL36A;PIK3R1;RPS4Y1;RPS15A;RPS3;RPS27A;RPL17;RPL41;STAT3;MX1;RPL35A;RPL23A;NFKB1;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;FAU;RPS21;RPS24;RPS23
Ribosome	46/158	1.22011487713486e-23	1.78746829500257e-21	0	0	8.39944015444016	443.158764094458	RPL30;RPL3;RPL32;RPL34;RPLP0;RPL36A;RPL8;RPS4Y1;RPL9;RPS4X;RPS15A;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPS3;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPL17;RPL41;RPL21;RPS6;RPL35A;RPS3A;RPL23A;MRPS7;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL37A;RPL24;RPL27;RPL26;FAU;UBA52;RPS21;RPS24;RPS23
Human T-cell leukemia virus 1 infection	35/219	4.83689609268731e-10	4.72403518385794e-08	0	0	3.82975078966927	82.1465372039602	CRTC3;PIK3R1;ETS1;ICAM1;RELB;XPO1;CCND1;MYC;BUB3;B2M;HLA-DQA2;JAK3;JAK1;STAT5B;HLA-DRB5;TGFB1;IL1R1;IL1R2;HLA-B;HLA-C;FOS;HLA-F;NFKB1;HLA-E;NFKB2;CCNA2;IL2RA;CANX;IL2RB;HLA-DPB1;VDAC2;LTBR;SLC25A5;RAN;SLC25A6
Epstein-Barr virus infection	33/202	8.47350281168692e-10	6.20684080956067e-08	0	0	3.92614274359395	82.0128304499006	PSMD11;PSMD14;PIK3R1;ICAM1;RELB;PSMD7;BCL2L11;PSMD4;CCND1;MYC;HES1;CD58;B2M;HLA-DQA2;JAK3;JAK1;ENTPD1;HLA-DRB5;GADD45B;GADD45A;STAT3;HLA-B;HLA-C;HLA-F;NFKB1;HLA-E;NFKB2;CCNA2;TRAF3;HLA-DPB1;FAS;VIM;CD44
Th17 cell differentiation	22/107	7.45464896481353e-09	4.36842429338073e-07	0	0	5.16665220355792	96.6909405459678	STAT5B;HLA-DRB5;HSP90AA1;TGFB1;HSP90AB1;IL1R1;IFNGR2;STAT3;FOS;FOXP3;HIF1A;NFKB1;IRF4;IL1B;IL2RA;IL2RB;IL21R;HLA-DPB1;IL6ST;HLA-DQA2;JAK3;JAK1
Antigen processing and presentation	18/78	2.58246450832443e-08	1.2611035015651e-06	0	0	5.9713536201469	104.331111659474	HSPA8;HSP90AA1;HLA-DRB5;HSP90AB1;HSPA4;HSPA6;HLA-B;HLA-C;HLA-F;HLA-E;CD8B;CANX;PSME1;HLA-DPB1;B2M;HLA-DQA2;CTSB;HSPA1A
Fluid shear stress and atherosclerosis	24/139	5.66648866567246e-08	2.37183025577433e-06	0	0	4.16818327900464	69.5507692827926	GSTM3;NQO1;HSP90AA1;VCAM1;HSP90AB1;NCF1;IL1R1;DUSP1;IL1R2;GSTP1;MGST1;CALML3;CYBA;PIK3R1;FOS;MMP9;NFKB1;ICAM1;NPPC;IL1B;GSTA1;CTNNB1;CALM2;NFE2L2
Measles	23/139	2.37438044022362e-07	7.81974143170478e-06	0	0	3.95568710897716	60.3375160189256	HSPA8;STAT5B;HSPA6;MX1;STAT3;PIK3R1;FOS;NFKB1;IFIH1;CCND1;TRAF3;IL1B;IL2RA;IL2RB;CD28;RACK1;EIF3H;FAS;RAB9A;JAK3;SLAMF1;JAK1;HSPA1A
Pathways in cancer	54/531	2.40196835786154e-07	7.81974143170478e-06	0	0	2.29032324437769	34.9086650889028	HSP90AB1;CALML3;ETS1;GNGT1;CCND1;MYC;RASSF5;PIM2;JAK3;JAK1;HSP90AA1;IFNGR2;FOS;TRAF1;MMP9;EML4;MSH6;CCNA2;TRAF4;TRAF3;IL3RA;IL6ST;BIRC3;NOTCH1;EPAS1;GSTP1;MGST1;CXCR4;PIK3R1;STK4;HIF1A;FOXO1;BCL2L11;TPR;STAT4;CTNNA1;HES1;GSTM3;STAT5B;NQO1;TGFB1;GADD45B;GADD45A;STAT3;FN1;NFKB1;NFKB2;IL2RA;IL2RB;GSTA1;CTNNB1;FAS;CALM2;NFE2L2
Cellular senescence	24/156	5.24287636820473e-07	1.52795933552347e-05	0	0	3.62810790054718	52.4668860455145	TGFB1;GADD45B;GADD45A;HLA-B;HLA-C;CALML3;PIK3R1;HLA-F;ETS1;FOXO1;ZFP36L2;NFKB1;HLA-E;ZFP36L1;CCNA2;CCND1;MYC;RASSF5;EIF4EBP1;VDAC2;TRPM7;SLC25A5;CALM2;SLC25A6
Type I diabetes mellitus	12/43	6.08484893544045e-07	1.52795933552347e-05	0	0	7.66847186249117	109.753421913845	HLA-DRB5;IL1B;HLA-B;CD28;HLA-DPB1;HLA-C;CPE;FAS;HLA-F;HLA-DQA2;HSPD1;HLA-E
Lipid and atherosclerosis	29/215	6.25785393388453e-07	1.52795933552347e-05	0	0	3.11877611122526	44.5494036982156	HSP90AB1;NCF1;CALML3;CXCL1;PIK3R1;CXCL2;ICAM1;HSPD1;CCL5;TNFSF10;CASP1;LDLR;ABCA1;HSPA8;HSP90AA1;VCAM1;HSPA4;STAT3;HSPA6;CYBA;FOS;MMP9;NFKB1;TRAF3;IL1B;FAS;CALM2;HSPA1A;NFE2L2
Kaposi sarcoma-associated herpesvirus infection	27/193	7.33009533540261e-07	1.65209071790228e-05	0	0	3.25008295895446	45.9110200561664	CALML3;CXCL1;PIK3R1;HIF1A;CXCL2;ICAM1;GNGT1;CCND1;UBB;MYC;CCR8;RPS27A;JAK1;GABARAPL1;STAT3;HLA-B;HLA-C;FOS;HLA-F;NFKB1;HLA-E;TRAF3;CTNNB1;FAS;IL6ST;UBA52;CALM2
TNF signaling pathway	19/112	1.77192859763636e-06	3.7083934221961e-05	0	0	4.06370290051504	53.8174136738141	VCAM1;CXCL1;PIK3R1;FOS;TRAF1;CFLAR;TNFRSF1B;CXCL2;MMP9;NFKB1;ICAM1;SOCS3;TRAF3;IL1B;CCL5;BCL3;FAS;MAP3K8;BIRC3
NF-kappa B signaling pathway	18/104	2.44827754377599e-06	4.78230213550911e-05	0	0	4.16035042338759	53.7522509421628	VCAM1;GADD45B;IL1R1;GADD45A;CXCL1;TNFRSF11A;TRAF1;CFLAR;CXCL2;NFKB1;MALT1;ICAM1;NFKB2;RELB;TRAF3;IL1B;LTBR;BIRC3
Cell adhesion molecules	22/148	2.77843227947532e-06	5.08800411178919e-05	0	0	3.47789653269105	44.4948995679093	HLA-DRB5;VCAM1;ITGAM;SELPLG;ICAM2;HLA-B;HLA-C;HLA-F;CLDN1;ICAM1;HLA-E;CLDN4;CD8B;SELL;CD28;HLA-DPB1;CTLA4;CD58;PDCD1;TIGIT;HLA-DQA2;CD99
RNA transport	25/186	3.90032579931271e-06	6.72232623058014e-05	0	0	3.09705461373813	38.5721132897872	POM121;FXR1;PNN;XPO1;TGS1;TPR;EIF4EBP1;SAP18;RPP38;RANBP2;FUS;PABPC4;EIF2S2;RANGAP1;EIF1;EIF2S3;CLNS1A;EIF3I;EIF3J;EIF3H;NUP98;PABPC1;EIF3A;RAN;EIF4G1
