Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Coronavirus disease	56/232	2.07338765758412e-24	5.9920903304181e-22	0	0	6.68607005466694	364.610511628614	RPL30;RPL3;RPL32;RPL34;RPLP0;RPL8;RPL9;IFIH1;RPS4X;RPL18A;RPS19;RPL36AL;RPS18;RPL36;CASP1;RPL35;RPLP2;RPL38;RPL37;RPL39;JAK1;RPL21;RPS6;RPS3A;FOS;TRAF3;IL1B;RPL37A;RPL24;RPL27;RPL26;IL6ST;UBA52;RPL36A;PIK3R1;RPS4Y1;RPS15A;RPS3;RPS27A;RPL17;RPL41;STAT3;MX1;RPL35A;RPL23A;NFKB1;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;FAU;RPS21;RPS24;RPS23
Ribosome	46/158	5.85432393908975e-24	8.45949809198469e-22	0	0	8.56438797986155	458.15075060279	RPL30;RPL3;RPL32;RPL34;RPLP0;RPL36A;RPL8;RPS4Y1;RPL9;RPS4X;RPS15A;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPS3;RPL35;RPLP2;RPL38;RPL37;RPS27A;RPL39;RPL17;RPL41;RPL21;RPS6;RPL35A;RPS3A;RPL23A;MRPS7;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPL37A;RPL24;RPL27;RPL26;FAU;UBA52;RPS21;RPS24;RPS23
Human T-cell leukemia virus 1 infection	35/219	3.02133582308145e-10	2.91055350956846e-08	0	0	3.90411363958935	85.578763900766	CRTC3;PIK3R1;ETS1;ICAM1;RELB;XPO1;CCND1;MYC;BUB3;B2M;HLA-DQA2;JAK3;JAK1;STAT5B;HLA-DRB5;TGFB1;IL1R1;IL1R2;HLA-B;HLA-C;FOS;HLA-F;NFKB1;HLA-E;NFKB2;CCNA2;IL2RA;CANX;IL2RB;HLA-DPB1;VDAC2;LTBR;SLC25A5;RAN;SLC25A6
Epstein-Barr virus infection	33/202	5.41776419706335e-10	3.91433463237827e-08	0	0	4.00221652564424	85.3919630003231	PSMD11;PSMD14;PIK3R1;ICAM1;RELB;PSMD7;BCL2L11;PSMD4;CCND1;MYC;HES1;CD58;B2M;HLA-DQA2;JAK3;JAK1;ENTPD1;HLA-DRB5;GADD45B;GADD45A;STAT3;HLA-B;HLA-C;HLA-F;NFKB1;HLA-E;NFKB2;CCNA2;TRAF3;HLA-DPB1;FAS;VIM;CD44
Th17 cell differentiation	22/107	5.40797306667543e-09	3.1258084325384e-07	0	0	5.26561474375158	100.233038022234	STAT5B;HLA-DRB5;HSP90AA1;TGFB1;HSP90AB1;IL1R1;IFNGR2;STAT3;FOS;FOXP3;HIF1A;NFKB1;IRF4;IL1B;IL2RA;IL2RB;IL21R;HLA-DPB1;IL6ST;HLA-DQA2;JAK3;JAK1
Antigen processing and presentation	18/78	1.97033224646183e-08	9.49043365379115e-07	0	0	6.08525641025641	107.96753140566	HSPA8;HSP90AA1;HLA-DRB5;HSP90AB1;HSPA4;HSPA6;HLA-B;HLA-C;HLA-F;HLA-E;CD8B;CANX;PSME1;HLA-DPB1;B2M;HLA-DQA2;CTSB;HSPA1A
Fluid shear stress and atherosclerosis	23/139	1.73654016092657e-07	6.27325133134724e-06	0	0	4.03153820511871	62.755733759908	GSTM3;NQO1;HSP90AA1;VCAM1;HSP90AB1;NCF1;IL1R1;DUSP1;IL1R2;GSTP1;MGST1;CALML3;CYBA;PIK3R1;FOS;MMP9;NFKB1;ICAM1;NPPC;IL1B;CTNNB1;CALM2;NFE2L2
Measles	23/139	1.73654016092657e-07	6.27325133134724e-06	0	0	4.03153820511871	62.755733759908	HSPA8;STAT5B;HSPA6;MX1;STAT3;PIK3R1;FOS;NFKB1;IFIH1;CCND1;TRAF3;IL1B;IL2RA;IL2RB;CD28;RACK1;EIF3H;FAS;RAB9A;JAK3;SLAMF1;JAK1;HSPA1A
Cellular senescence	24/156	3.81754772487675e-07	1.22585699165487e-05	0	0	3.69775171065494	54.6471770321493	TGFB1;GADD45B;GADD45A;HLA-B;HLA-C;CALML3;PIK3R1;HLA-F;ETS1;FOXO1;ZFP36L2;NFKB1;HLA-E;ZFP36L1;CCNA2;CCND1;MYC;RASSF5;EIF4EBP1;VDAC2;TRPM7;SLC25A5;CALM2;SLC25A6
Lipid and atherosclerosis	29/215	4.36150455979735e-07	1.26047481778143e-05	0	0	3.17895960476606	46.5567489764908	HSP90AB1;NCF1;CALML3;CXCL1;PIK3R1;CXCL2;ICAM1;HSPD1;CCL5;TNFSF10;CASP1;LDLR;ABCA1;HSPA8;HSP90AA1;VCAM1;HSPA4;STAT3;HSPA6;CYBA;FOS;MMP9;NFKB1;TRAF3;IL1B;FAS;CALM2;HSPA1A;NFE2L2
Type I diabetes mellitus	12/43	5.04229108843874e-07	1.32474738596254e-05	0	0	7.81384836655024	113.302638281391	HLA-DRB5;IL1B;HLA-B;CD28;HLA-DPB1;HLA-C;CPE;FAS;HLA-F;HLA-DQA2;HSPD1;HLA-E
Pathways in cancer	52/531	7.47796292434869e-07	1.80094273761398e-05	0	0	2.23461664869069	31.5218046389569	HSP90AB1;CALML3;ETS1;CCND1;MYC;RASSF5;PIM2;JAK3;JAK1;HSP90AA1;IFNGR2;FOS;TRAF1;MMP9;EML4;MSH6;CCNA2;TRAF4;TRAF3;IL3RA;IL6ST;BIRC3;NOTCH1;EPAS1;GSTP1;MGST1;CXCR4;PIK3R1;STK4;HIF1A;FOXO1;BCL2L11;TPR;STAT4;CTNNA1;HES1;GSTM3;STAT5B;NQO1;TGFB1;GADD45B;GADD45A;STAT3;FN1;NFKB1;NFKB2;IL2RA;IL2RB;CTNNB1;FAS;CALM2;NFE2L2
TNF signaling pathway	19/112	1.36489293938406e-06	3.03426199601533e-05	0	0	4.14130297280202	55.9259550104136	VCAM1;CXCL1;PIK3R1;FOS;TRAF1;CFLAR;TNFRSF1B;CXCL2;MMP9;NFKB1;ICAM1;SOCS3;TRAF3;IL1B;CCL5;BCL3;FAS;MAP3K8;BIRC3
Kaposi sarcoma-associated herpesvirus infection	26/193	1.74250559549001e-06	3.59702940783295e-05	0	0	3.16729041916168	41.9988616043205	CALML3;CXCL1;PIK3R1;HIF1A;CXCL2;ICAM1;CCND1;UBB;MYC;CCR8;RPS27A;JAK1;GABARAPL1;STAT3;HLA-B;HLA-C;FOS;HLA-F;NFKB1;HLA-E;TRAF3;CTNNB1;FAS;IL6ST;UBA52;CALM2
NF-kappa B signaling pathway	18/104	1.90847098292183e-06	3.67698742709607e-05	0	0	4.2397137745975	55.8336732746709	VCAM1;GADD45B;IL1R1;GADD45A;CXCL1;TNFRSF11A;TRAF1;CFLAR;CXCL2;NFKB1;MALT1;ICAM1;NFKB2;RELB;TRAF3;IL1B;LTBR;BIRC3
Cell adhesion molecules	22/148	2.08569843586259e-06	3.7672927997768e-05	0	0	3.54451938142925	46.3637553401043	HLA-DRB5;VCAM1;ITGAM;SELPLG;ICAM2;HLA-B;HLA-C;HLA-F;CLDN1;ICAM1;HLA-E;CLDN4;CD8B;SELL;CD28;HLA-DPB1;CTLA4;CD58;PDCD1;TIGIT;HLA-DQA2;CD99
RNA transport	25/186	2.85829660661723e-06	4.85910423124929e-05	0	0	3.15656987744787	40.294513169462	POM121;FXR1;PNN;XPO1;TGS1;TPR;EIF4EBP1;SAP18;RPP38;RANBP2;FUS;PABPC4;EIF2S2;RANGAP1;EIF1;EIF2S3;CLNS1A;EIF3I;EIF3J;EIF3H;NUP98;PABPC1;EIF3A;RAN;EIF4G1
Viral carcinogenesis	26/203	4.50470147620781e-06	7.23254848124476e-05	0	0	2.98676456263394	36.7682334205879	YWHAE;YWHAB;GTF2B;CHD4;PIK3R1;HDAC7;CCND1;CCR8;JAK3;JAK1;STAT5B;ACTN1;STAT3;HLA-B;HLA-C;TRAF1;HLA-F;NFKB1;HLA-E;NFKB2;CCNA2;PKM;TRAF3;REL;LTBR;IL6ST
Leukocyte transendothelial migration	18/114	7.34821890806242e-06	0.000111770277075265	0	0	3.79607371794872	44.8735870915985	VCAM1;ITGAM;NCF1;ACTN1;RHOH;CXCR4;CYBA;PIK3R1;CLDN1;MMP9;MYL12A;ICAM1;CLDN4;RASSF5;CTNNA1;CTNNB1;EZR;CD99
Cytokine-cytokine receptor interaction	32/295	1.33424897386716e-05	0.000192798976723804	0	0	2.47872454492218	27.822584688476	IL1RN;EBI3;CXCR4;CXCL1;CXCR6;TNFRSF11A;CXCL2;IL1RL1;CXCR3;CCL5;TNFSF10;IL21R;CCR8;CCR6;RELT;TNFRSF4;TGFB1;IL1R1;IL1R2;IFNGR2;TNFRSF9;TNFRSF18;TNFRSF1B;IL1B;IL2RA;IL3RA;IL2RB;FAS;XCL1;LTBR;IL6ST;CRLF2
Hematopoietic cell lineage	16/99	1.72953796487767e-05	0.00023801736754745	0	0	3.89714080201403	42.732426231988	HLA-DRB5;ITGAM;TFRC;IL1R1;IL1R2;CD8B;IL1B;IL2RA;IL3RA;CD7;HLA-DPB1;CD9;CD37;CD59;HLA-DQA2;CD44
Graft-versus-host disease	10/42	2.12290388738546e-05	0.000278872374297454	0	0	6.29435911016949	67.7281887312626	HLA-DRB5;IL1B;HLA-B;CD28;HLA-DPB1;HLA-C;FAS;HLA-F;HLA-DQA2;HLA-E
Amoebiasis	16/102	2.53837634974036e-05	0.000318952506554333	0	0	3.76059899836366	39.7924053276901	TGFB1;ITGAM;IL1R1;ACTN1;IL1R2;FN1;HSPB1;CXCL1;PIK3R1;CXCL2;NFKB1;COL1A1;GNA15;COL3A1;COL1A2;IL1B
Rheumatoid arthritis	15/93	3.22340166731438e-05	0.000388151284105773	0	0	3.88465634472024	40.1770125796209	HLA-DRB5;FLT1;TGFB1;CXCL1;TCIRG1;FOS;TNFRSF11A;CXCL2;ICAM1;IL1B;CCL5;CD28;HLA-DPB1;CTLA4;HLA-DQA2
Phagosome	20/152	3.74780728678899e-05	0.000433246522352807	0	0	3.06826292907663	31.270982574518	HLA-DRB5;ITGAM;NCF1;TFRC;SFTPA2;HLA-B;HLA-C;CYBA;TCIRG1;HLA-F;TUBB4B;HLA-E;TUBA1B;TUBA1A;TUBB2A;CLEC7A;CANX;HLA-DPB1;SFTPA1;HLA-DQA2
Prion disease	29/273	4.90007525653439e-05	0.000544662211207091	0	0	2.41585290208241	23.9741388100995	NOTCH1;PSMD11;NCF1;PSMD14;NDUFA4L2;UQCR11;PIK3R1;STIP1;TUBA1B;PSMD7;TUBA1A;PSMD4;CCL5;CYC1;NDUFV2;HSPA8;NDUFA3;HSPA6;CYBA;TUBB4B;ATP5F1E;SOD1;TUBB2A;IL1B;UQCRC1;VDAC2;SLC25A5;HSPA1A;SLC25A6
NOD-like receptor signaling pathway	22/181	5.37865503050649e-05	0.000575715297709769	0	0	2.80396523335223	27.5643441012464	GSDMD;YWHAE;GABARAPL1;HSP90AA1;HSP90AB1;CYBA;CXCL1;CXCL2;NFKB1;IFI16;TRAF3;IL1B;CCL5;NAMPT;CASP1;VDAC2;TRPM7;CARD16;SUGT1;CTSB;JAK1;BIRC3
Allograft rejection	9/38	5.74166976334632e-05	0.000582486075773511	0	0	6.24532019704434	60.9866471370885	HLA-DRB5;HLA-B;CD28;HLA-DPB1;HLA-C;FAS;HLA-F;HLA-DQA2;HLA-E
HIF-1 signaling pathway	16/109	5.84501598527052e-05	0.000582486075773511	0	0	3.47625925671183	33.8842674682275	PFKFB3;FLT1;TFRC;IFNGR2;RPS6;STAT3;ENO1;PIK3R1;HIF1A;NFKB1;LDHB;LDHA;EIF4EBP1;PGK1;LTBR;GAPDH
Legionellosis	11/57	6.74082301566649e-05	0.000644020213821293	0	0	4.81811056295818	46.2767158148242	HSPA8;ITGAM;IL1B;HSPA6;CASP1;CXCL1;CXCL2;NFKB1;HSPD1;NFKB2;HSPA1A
Pathogenic Escherichia coli infection	23/197	6.90817530396543e-05	0.000644020213821293	0	0	2.67945726384928	25.66978987551	IL1R1;ARPC1B;FOS;TUBB4B;CLDN1;NFKB1;CLDN4;TUBA1B;TUBA1A;TUBB2A;CTTN;IL1B;NCL;TNFSF10;RPS3;CASP1;FAS;MYH9;NCKAP1L;EZR;PAK2;GAPDH;MYO1G
Influenza A	21/172	7.38527085993843e-05	0.00066698227453819	0	0	2.81648602031473	26.7944647733662	HLA-DRB5;IFNGR2;MX1;PIK3R1;NFKB1;ICAM1;IFIH1;SOCS3;XPO1;TRAF3;IL1B;CCL5;TNFSF10;CASP1;HLA-DPB1;FAS;NUP98;SLC25A5;HLA-DQA2;JAK1;SLC25A6
Viral myocarditis	11/60	0.000109874811653342	0.000962236986903513	0	0	4.52241002445517	41.2270536910265	HLA-DRB5;CCND1;HLA-B;CD28;HLA-DPB1;HLA-C;HLA-F;HLA-DQA2;ICAM1;HLA-E;EIF4G1
Apoptosis	18/142	0.000146334743289992	0.00124384531796493	0	0	2.93455334987593	25.9109727501013	GADD45B;GADD45A;PIK3R1;FOS;TRAF1;CFLAR;NFKB1;LMNB1;TUBA1B;BCL2L11;TUBA1A;IL3RA;LMNA;TNFSF10;FAS;CTSC;CTSB;BIRC3
Parkinson disease	26/249	0.000156066499525967	0.00128866338180013	0	0	2.36488132055049	20.7287248249141	PSMD11;PSMD14;NDUFA4L2;CALML3;UQCR11;TUBA1B;UCHL1;PSMD7;TUBA1A;PSMD4;UBB;CYC1;RPS27A;NDUFV2;DUSP1;NDUFA3;TUBB4B;ATP5F1E;TUBB2A;UQCRC1;VDAC2;SLC25A5;UBA52;CALM2;NFE2L2;SLC25A6
Autoimmune thyroid disease	10/53	0.000174810319101261	0.00140333839500734	0	0	4.68146432794639	40.5031354993513	HLA-DRB5;HLA-B;CD28;HLA-DPB1;CTLA4;HLA-C;FAS;HLA-F;HLA-DQA2;HLA-E
Necroptosis	19/159	0.000212114278828821	0.0016567845022035	0	0	2.74418640183346	23.2113861342619	STAT5B;HSP90AA1;HSP90AB1;IFNGR2;STAT3;CFLAR;IL1B;TNFSF10;CASP1;STAT4;VDAC2;FAS;TRPM7;SLC25A5;PPIA;JAK3;JAK1;BIRC3;SLC25A6
Inflammatory bowel disease	11/65	0.000230925431274422	0.00175624867469232	0	0	4.10258827225953	34.3526770819521	HLA-DRB5;TGFB1;IFNGR2;IL1B;STAT3;IL21R;STAT4;HLA-DPB1;FOXP3;HLA-DQA2;NFKB1
Leishmaniasis	12/77	0.000271572417956896	0.00195186884017945	0	0	3.71994120529152	30.5454852235104	HLA-DRB5;ITGAM;TGFB1;NCF1;IFNGR2;IL1B;HLA-DPB1;CYBA;FOS;HLA-DQA2;NFKB1;JAK1
AGE-RAGE signaling pathway in diabetic complications	14/100	0.000276908728191548	0.00195186884017945	0	0	3.28352300841168	26.8980380115284	STAT5B;TGFB1;VCAM1;STAT3;FN1;PIK3R1;FOXO1;NFKB1;ICAM1;COL1A1;COL3A1;COL1A2;CCND1;IL1B
Viral protein interaction with cytokine and cytokine receptor	14/100	0.000276908728191548	0.00195186884017945	0	0	3.28352300841168	26.8980380115284	CXCR4;CXCL1;TNFRSF1B;CXCL2;CCL5;CXCR3;IL2RA;IL2RB;TNFSF10;CCR8;XCL1;CCR6;LTBR;IL6ST
Transcriptional misregulation in cancer	21/192	0.00034766535325962	0.00239226874028643	0	0	2.4844399315545	19.7867508345842	FLT1;ITGAM;TAF15;CCNT1;GADD45B;FUS;GADD45A;IL1R2;JMJD1C;TRAF1;MMP9;FOXO1;NFKB1;CCNA2;ETV7;MYC;ID2;NFKBIZ;IL2RB;REL;BIRC3
Osteoclast differentiation	16/127	0.000359707983949626	0.00241757226421958	0	0	2.90977544708888	23.0751536595592	TGFB1;NCF1;IL1R1;IFNGR2;CYBA;PIK3R1;TNFRSF11A;FOS;NFKB1;FOSL2;NFKB2;RELB;SOCS3;IL1B;FOSB;JAK1
Salmonella infection	25/249	0.000377404036033019	0.00247885832758051	0	0	2.26121597724127	17.8233435303494	HSP90AB1;ARPC1B;MYL12A;TUBA1B;TUBA1A;MYC;TNFSF10;RPS3;CASP1;NCKAP1L;SNX9;S100A10;GSDMD;HSP90AA1;RHOG;RHOH;FOS;TUBB4B;NFKB1;TUBB2A;IL1B;CTNNB1;RAB9A;GAPDH;BIRC3
Tuberculosis	20/180	0.00038775599203747	0.00249025514886286	0	0	2.52756959314775	19.8543986135318	HSPA9;PLK3;HLA-DRB5;TGFB1;ITGAM;VDR;IFNGR2;CEBPG;CALML3;LSP1;TCIRG1;NFKB1;MALT1;HSPD1;CLEC7A;IL1B;HLA-DPB1;HLA-DQA2;CALM2;JAK1
Th1 and Th2 cell differentiation	13/92	0.000412776779280539	0.00259331498287121	0	0	3.31684580099275	25.8468645199151	STAT5B;HLA-DRB5;NOTCH1;IFNGR2;FOS;NFKB1;IL2RA;IL2RB;STAT4;HLA-DPB1;JAK3;HLA-DQA2;JAK1
IL-17 signaling pathway	13/94	0.000510163482142884	0.00313696268807007	0	0	3.23460726046628	24.5208438620747	HSP90AA1;HSP90AB1;CXCL1;FOS;CXCL2;MMP9;NFKB1;TRAF4;TRAF3;IL1B;FOSB;S100A9;S100A8
Diabetic cardiomyopathy	21/203	0.000729176726636774	0.00438118180847004	0	0	2.33292109819441	16.8520758551316	TGFB1;NCF1;NDUFA3;NDUFA4L2;ATP2A2;UQCR11;CYBA;PIK3R1;MMP9;ATP5F1E;NFKB1;COL1A1;COL3A1;COL1A2;UQCRC1;VDAC2;CYC1;NDUFV2;SLC25A5;GAPDH;SLC25A6
JAK-STAT signaling pathway	18/162	0.000742830133616028	0.00438118180847004	0	0	2.52430555555556	18.1877304811092	STAT5B;IFNGR2;STAT3;PIK3R1;STAM;SOCS2;SOCS3;CCND1;MYC;IL2RA;IL3RA;IL2RB;IL21R;STAT4;IL6ST;JAK3;JAK1;CRLF2
Endocytosis	24/252	0.00103381785766853	0.00597546721732413	0	0	2.12993774759479	14.6422499564233	HSPA8;TFRC;ARPC1B;CLTC;GBF1;HSPA6;HLA-B;HLA-C;CLTA;CXCR4;VPS26A;STAM;VPS37B;HLA-F;HLA-E;RAB10;RAB11FIP1;ACAP1;IL2RA;IL2RB;SMAP2;LDLR;SNX5;HSPA1A
Acute myeloid leukemia	10/67	0.00121768076558827	0.00690019100500022	0	0	3.52902914064823	23.6826343117011	CCNA2;STAT5B;ITGAM;CCND1;MYC;STAT3;EIF4EBP1;PIM2;PIK3R1;NFKB1
Purine metabolism	15/129	0.0012559907879994	0.00698041034099668	0	0	2.65287820189451	17.7207768461304	ENTPD1;ADSL;RRM1;RRM2;PDE4D;ADK;NME2;AK4;PAICS;NME1;NT5C;PNP;PKM;IMPDH2;HPRT1
C-type lectin receptor signaling pathway	13/104	0.00133828899546334	0.00729746263563973	0	0	2.87763777136785	19.039497084963	PLK3;CALML3;PIK3R1;LSP1;NFKB1;MALT1;NFKB2;RELB;CLEC7A;IL1B;BCL3;CASP1;CALM2
Hepatitis C	17/157	0.00137026736054097	0.00733346791104332	0	0	2.45008385424607	16.1527888710622	YWHAE;YWHAB;MX1;STAT3;PIK3R1;CFLAR;CLDN1;NFKB1;SOCS3;CLDN4;CCND1;TRAF3;MYC;CTNNB1;FAS;LDLR;JAK1
Non-small cell lung cancer	10/72	0.00212566603830443	0.0111694088194542	0	0	3.24357572443958	19.9598949393499	EML4;STAT5B;CCND1;GADD45B;GADD45A;RASSF5;STAT3;PIK3R1;STK4;JAK3
p53 signaling pathway	10/73	0.00236004590520091	0.0120545072792964	0	0	3.19192224912564	19.3081745536089	RRM2;CCND1;SESN3;GADD45B;GADD45A;EI24;CCNG2;FAS;SFN;GTSE1
Cell cycle	14/124	0.00237753257757749	0.0120545072792964	0	0	2.56386847195358	15.4901037929309	YWHAE;TGFB1;GADD45B;MCM7;GADD45A;YWHAB;CCNA2;CCND1;MYC;RAD21;MCM3;MCM4;SFN;BUB3
Toxoplasmosis	13/112	0.00262318357804455	0.0129217036319237	0	0	2.64398501486706	15.7141722090375	HSPA8;HLA-DRB5;TGFB1;IFNGR2;HSPA6;STAT3;NFKB1;HLA-DPB1;HLA-DQA2;LDLR;JAK1;BIRC3;HSPA1A
