Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
E2F Targets	128/200	1.65674759949815e-58	8.28373799749074e-57	0	0	10.9804679634328	1460.89722754858	JPT1;POP7;DSCC1;CCP110;BUB1B;MKI67;SMC3;SMC4;CDC20;PNN;PTTG1;CHEK1;STMN1;KPNA2;TMPO;CDC25A;CDC25B;DDX39A;MELK;MTHFD2;CCNE1;TIMELESS;ASF1B;SNRPB;SLBP;DNMT1;RNASEH2A;CDCA3;AK2;CDCA8;HMMR;RAD51AP1;CCNB2;ORC6;RACGAP1;RAD21;PLK4;BARD1;CBX5;PLK1;HMGA1;PA2G4;PAICS;EIF2S1;POLA2;STAG1;KIF18B;DIAPH3;CDK4;UBE2T;KIF4A;ANP32E;CDK1;MXD3;EZH2;TOP2A;CDKN1A;MCM7;SUV39H1;HMGB3;BRCA1;CTCF;BRCA2;CKS1B;LMNB1;XPO1;ING3;MYBL2;TK1;DLGAP5;TCF19;HELLS;RFC3;EED;RFC2;TUBB;KIF22;TUBG1;NME1;RAD51C;CKS2;DEPDC1;MCM3;MCM4;BIRC5;LUC7L3;KIF2C;MCM5;NAA38;DCTPP1;PCNA;AURKB;AURKA;PSMC3IP;POLD3;TRA2B;EXOSC8;USP1;RBBP7;E2F8;GINS1;NOP56;RANBP1;DUT;CDKN2C;RRM2;SPAG5;CDKN2A;GINS3;ATAD2;RPA2;DEK;SSRP1;MLH1;CENPE;NUDT21;WEE1;PHF5A;RPA3;TACC3;CENPM;NCAPD2;RAD1;TRIP13;RAN;MAD2L1;CDKN3;SPC25
Myc Targets V1	124/200	2.01744816399157e-54	5.04362040997892e-53	0	0	10.0605177438711	1243.8598943293	HDDC2;RPL34;HNRNPU;HNRNPR;RPL6;UBE2L3;PSMD8;CDC20;EEF1B2;PSMD7;SNRPD1;RUVBL2;PSMD1;TXNL4A;KPNA2;RPS5;RPL22;RPS6;MRPS18B;ILF2;TUFM;CLNS1A;VDAC3;SNRPG;NHP2;SRSF3;VDAC1;ERH;HPRT1;PPIA;SNRPA;KPNB1;SET;PSMD14;GLO1;CSTF2;PHB;PRDX3;LDHA;PCBP1;PGK1;CYC1;NOP16;CBX3;GOT2;PA2G4;EIF2S2;EIF2S1;SRPK1;LSM2;COPS5;CDK4;CDK2;UBA2;RNPS1;YWHAE;HSP90AB1;MCM7;XPO1;C1QBP;MRPL9;ACP1;CCT3;CCT2;RFC4;NCBP1;VBP1;NCBP2;PABPC4;RAD23B;NME1;GNL3;CCNA2;PSMA6;PSMA4;TFDP1;PSMA1;PSMA2;TCP1;MCM4;SNRPA1;MCM5;PCNA;DDX21;TYMS;COX5A;PSMA7;HSPD1;SRM;PPM1G;CDC45;PSMB2;PSMB3;TRA2B;FAM120A;RPS3;USP1;RPL14;SNRPB2;RPS2;BUB3;RPL18;CCT7;EIF4E;CCT5;CCT4;NOP56;RANBP1;DUT;HNRNPA3;PTGES3;DEK;HSPE1;PSMC6;PSMC4;HNRNPA2B1;SERBP1;NDUFAB1;EIF3J;PRPF31;HDGF;SSBP1;RAN;MAD2L1
G2-M Checkpoint	121/200	1.86545141387393e-51	3.10908568978988e-50	0	0	9.43241165325792	1101.78431604072	JPT1;CCNF;HNRNPU;ARID4A;MKI67;SMC4;SMC2;CDC20;MT2A;PTTG1;SNRPD1;KIF5B;CHEK1;STMN1;CDC27;NUSAP1;NEK2;FBXO5;KMT5A;KPNA2;HMGN2;TMPO;SLC38A1;KNL1;CDC25A;CDC25B;TRAIP;DDX39A;EWSR1;DKC1;KIF20B;KPNB1;YTHDC1;TROAP;HMMR;HIF1A;CCNB2;ORC6;RACGAP1;RAD21;PLK4;BARD1;HSPA8;STIL;DR1;TGFB1;UBE2C;PLK1;CBX1;HMGA1;CDC6;NDC80;TPX2;SQLE;STAG1;UCK2;POLA2;CDK4;KIF4A;BCL3;CDK1;EZH2;TOP2A;SUV39H1;AMD1;HMGB3;KIF11;CTCF;BRCA2;KIF15;LMNB1;CKS1B;CHAF1A;XPO1;EXO1;CHMP1A;PBK;MYBL2;SS18;ATRX;KIF23;KIF22;RAD23B;CCNA2;SFPQ;DBF4;TFDP1;INCENP;NUP50;MTF2;CKS2;MCM3;BIRC5;KIF2C;MCM5;TOP1;DTYMK;TTK;CENPA;AURKB;AURKA;CDC45;TRA2B;NSD2;E2F1;RAD54L;E2F2;BUB3;E2F4;SRSF10;BUB1;GINS2;POLQ;CDKN2C;RPA2;CENPE;CENPF;PRC1;TACC3;MAD2L1;CDKN3
Oxidative Phosphorylation	97/200	1.20325506355139e-30	1.50406882943924e-29	0	0	5.74162229877858	395.554842557643	ACAA2;COX6A1;ACAA1;PHYH;SDHD;SDHB;AFG3L2;FDX1;UQCRC1;VDAC3;VDAC2;SUCLG1;VDAC1;ISCU;COX17;ATP5MC3;HTRA2;MRPL15;MRPL11;ATP5MC1;TIMM50;PRDX3;LDHA;CYB5R3;ATP6V1H;CYC1;NDUFV2;ATP6V1D;ATP5MF;ATP6V1F;GOT2;UQCRQ;GPI;COX7B;MRPS15;ALAS1;MRPS11;MRPS12;HCCS;ETFA;ETFB;MRPL34;CASP7;IDH3B;UQCRFS1;ACADM;IDH3A;COX8A;ATP6V0B;MRPS22;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;NDUFS2;SLC25A5;SLC25A11;NDUFB8;ECHS1;NDUFB7;NDUFB6;TIMM9;NDUFB4;NDUFB3;TIMM13;NDUFB2;DLST;UQCR10;TIMM10;COX5B;COX5A;HSD17B10;ATP5F1A;ATP5F1B;POLR2F;TIMM8B;ATP5PF;NDUFA8;CYB5A;NDUFA7;ATP5PD;NDUFA6;MDH1;ATP5PB;MTX2;MDH2;NDUFA4;IDH3G;NDUFA2;NDUFA1;IMMT;ATP5F1C;COX6C;ATP5F1D;ATP5F1E;NDUFAB1
Interferon Alpha Response	56/97	4.56962323332178e-23	4.56962323332178e-22	0	0	8.23661379672786	423.69163099239	IFITM3;RTP4;SAMD9L;IFITM2;CSF1;UBE2L6;IFI35;TMEM140;IFIT3;IFI44L;IFIT2;OASL;IFIH1;TRIM5;LAMP3;DHX58;EPSTI1;CASP1;TRIM25;TRIM26;TRIM21;HERC6;RSAD2;SP110;TAP1;TRAFD1;TENT5A;PARP9;PLSCR1;PSMA3;ELF1;IFI27;OAS1;IRF7;CMPK2;PSME2;LAP3;IRF9;LY6E;CNP;SAMD9;DDX60;USP18;GBP4;PNPT1;MX1;IFI44;EIF2AK2;ISG15;NMI;PARP14;PARP12;PSMB8;PSMB9;BST2;SELL
Interferon Gamma Response	85/200	3.77432195468801e-22	3.14526829557334e-21	0	0	4.48384694162555	221.182122238904	IFITM3;RTP4;CDKN1A;SAMD9L;IFITM2;BTG1;TNFAIP3;UBE2L6;IFI35;IFIT1;IFIT3;IFI44L;IFIT2;OASL;IFIH1;MT2A;CASP7;NAMPT;DHX58;CASP4;TNFSF10;EPSTI1;CASP1;TRIM25;TRIM26;UPP1;TRIM21;HERC6;ZBP1;IL15RA;RSAD2;SP110;DDX58;TAP1;TRAFD1;BPGM;VAMP8;PLSCR1;PSMA3;IFI27;MTHFD2;PSMA2;OAS2;OAS3;IRF7;PSME2;CMPK2;IRF5;LAP3;RBCK1;IRF9;LY6E;CD274;MVP;DDX60;HIF1A;USP18;PSMB10;HLA-DMA;PSMB2;ISOC1;ST3GAL5;HLA-DQA1;GBP4;VCAM1;PNPT1;STAT1;MX2;MX1;LYSMD2;EIF2AK2;IFI44;ISG15;NMI;PARP14;PARP12;PSMB8;PSMB9;BST2;ZNFX1;IL2RB;FAS;XAF1;HLA-DRB1;MYD88
mTORC1 Signaling	79/200	2.20570217415172e-18	1.57550155296552e-17	0	0	3.95083704174613	160.62319912777	GPI;CDKN1A;BTG2;TES;PITPNB;CCNF;UBE2D3;ITGB2;ARPC5L;SLC2A3;TMEM97;ENO1;TBK1;NAMPT;CTSC;MAP2K3;ACTR3;TPI1;CACYBP;TUBG1;UCHL5;CDC25A;PSMA3;DDX39A;PSMA4;MTHFD2;PPA1;PSME3;MCM4;HPRT1;EEF1E1;BCAT1;PPIA;GAPDH;PPP1R15A;PSMD12;TOMM40;NUFIP1;PSMD14;SHMT2;PSMD13;PIK3R3;CXCR4;DAPP1;SLC1A4;GLRX;ATP5MC1;AURKA;HSPD1;STIP1;LDHA;PSMB5;PRDX1;SERPINH1;PGK1;ATP6V1D;SEC11A;BUB1;CYB5B;SDF2L1;RRM2;HSPA4;NFYC;PLK1;IMMT;PDAP1;GTF2H1;EIF2S2;HSPE1;DHFR;CCT6A;SQLE;PSMC6;COPS5;PSMC4;PSMC2;TCEA1;CD9;PSMG1
UV Response Up	56/158	3.25054447604292e-11	2.03159029752683e-10	0	0	3.29896593042021	79.6687522007699	BTG3;FEN1;BTG2;ALAS1;BTG1;AMD1;CLTB;HNRNPU;ENO2;AQP3;CXCL2;CCND3;UROD;ACAA1;JUNB;STARD3;RFC4;PARP2;IGFBP2;TAP1;FOS;RHOB;TST;CCNE1;PRPF3;SELENOW;PPIF;FKBP4;ATF3;CNP;CEBPG;DDX21;RXRB;STIP1;DNAJB1;EPCAM;AP2S1;HMOX1;MGAT1;BAK1;POLR2H;ATP6V1F;CYB5B;CDKN2B;RAB27A;GGH;CDC5L;PDAP1;DNAJA1;EIF5;PSMC3;STK25;CDK2;PPT1;FOSB;GRINA
TNF-alpha Signaling via NF-kB	63/200	5.70361043506394e-10	3.16867246392441e-09	0	0	2.76433489795496	58.8381814927949	BTG3;BTG2;CDKN1A;BTG1;CD83;CSF1;CD80;TNFAIP3;SLC2A3;AREG;CXCL2;IFIT2;IFIH1;ZFP36;PLAU;NAMPT;PMEPA1;JUNB;IER5;IER3;DUSP4;MAP2K3;IL15RA;DUSP2;TSC22D1;DDX58;IFNGR2;TAP1;FOS;TRAF1;RHOB;NINJ1;TRIB1;ATF3;CD44;BIRC2;BIRC3;PTGER4;PPP1R15A;DNAJB4;MCL1;JUN;GADD45A;TIPARP;CCL20;TNFRSF9;CFLAR;PNRC1;KLF2;EIF1;VEGFA;NR4A2;PER1;YRDC;PTPRE;SPSB1;NR4A3;TNIP1;TNIP2;BCL3;FOSB;NFKBIE;IL7R
DNA Repair	51/150	1.29992373620251e-09	6.49961868101254e-09	0	0	3.09054579646963	63.235534657321	FEN1;MPC2;RFC5;RFC3;RFC4;NCBP2;RFC2;VPS37B;GTF2F1;RBX1;NME1;NT5C3A;CMPK2;HPRT1;UMPS;EIF1B;GTF2A2;RALA;TSG101;PCNA;GTF3C5;COX17;TAF9;SUPT4H1;TYMS;POLD3;NT5C;SDCBP;DGUOK;POLD4;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR2J;RAE1;SAC3D1;DUT;ADRM1;UPF3B;RPA2;GTF2H1;SSRP1;SMAD5;ZWINT;NUDT9;NUDT21;POLA2;RPA3;ITPA
